order_id,payment_type,installments,payment_value
order_006011,credit_card,1,824.8400000000001
order_006012,voucher,1,69.93
order_006013,credit_card,1,570.05
order_006014,credit_card,3,41.58
order_006015,credit_card,4,63.38
order_006016,credit_card,1,759.1
order_006017,credit_card,9,117.75
order_006018,credit_card,2,718.1800000000001
order_006019,boleto,1,550.49
order_006020,boleto,1,333.48
order_006021,credit_card,6,66.14
order_006022,credit_card,1,369.40000000000003
order_006023,credit_card,5,66.75
order_006024,credit_card,4,196.17
order_006025,boleto,1,135.65
order_006026,boleto,1,99.92
order_006027,credit_card,1,60.82
order_006028,credit_card,3,65.57
order_006029,credit_card,4,581.1
order_006030,credit_card,1,518.87
order_006031,credit_card,4,166.75
order_006032,credit_card,1,33.09
order_006033,credit_card,6,143.29
order_006034,credit_card,2,80.3
order_006035,credit_card,1,195.44
order_006036,boleto,1,621.09
order_006037,credit_card,3,244.17000000000002
order_006038,credit_card,4,80.92
order_006039,credit_card,4,138.95
order_006040,credit_card,3,661.19
order_006041,credit_card,2,767.94
order_006042,credit_card,4,128.32
order_006043,credit_card,10,177.14
order_006044,credit_card,2,54.59
order_006045,credit_card,2,46.43
order_006046,credit_card,5,488.17
order_006047,credit_card,2,704.73
order_006048,credit_card,6,396.6
order_006049,credit_card,5,49.54
order_006050,credit_card,6,307.52
order_006051,credit_card,8,423.15999999999997
order_006052,credit_card,3,330.04
order_006053,credit_card,5,275.14
order_006054,credit_card,2,160.73000000000002
order_006055,credit_card,3,206.38
order_006056,boleto,1,916.4200000000001
order_006057,credit_card,1,52.83
order_006058,credit_card,3,342.99
order_006059,credit_card,3,445.72
order_006060,credit_card,2,639.77
order_006061,credit_card,1,216.0
order_006062,credit_card,5,109.11
order_006063,credit_card,9,238.75
order_006064,credit_card,2,408.75
order_006065,credit_card,3,436.96999999999997
order_006066,boleto,1,452.29
order_006067,boleto,1,138.95
order_006068,boleto,1,478.54999999999995
order_006069,credit_card,3,163.66
order_006070,credit_card,4,157.92999999999998
order_006071,credit_card,8,243.85
order_006072,boleto,1,250.97000000000003
order_006073,debit_card,1,94.83
order_006074,voucher,1,107.84
order_006075,boleto,1,86.21
order_006076,voucher,1,200.43
order_006077,boleto,1,568.8900000000001
order_006078,boleto,1,142.88
order_006079,boleto,1,354.78
order_006080,boleto,1,222.75
order_006081,boleto,1,776.49
order_006082,boleto,1,345.71999999999997
order_006083,credit_card,7,452.10999999999996
order_006084,credit_card,4,247.81
order_006085,credit_card,10,171.06
order_006086,credit_card,6,359.11
order_006087,boleto,1,110.88
order_006088,credit_card,2,211.97
order_006089,credit_card,10,539.0
order_006090,credit_card,1,663.3299999999999
order_006091,credit_card,3,893.45
order_006092,credit_card,2,474.51
order_006093,credit_card,7,225.07
order_006094,credit_card,2,264.28000000000003
order_006095,boleto,1,50.839999999999996
order_006096,boleto,1,293.97
order_006097,credit_card,3,411.23
order_006098,credit_card,1,234.77
order_006099,credit_card,5,274.33
order_006100,boleto,1,45.22
order_006101,credit_card,4,421.5
order_006102,credit_card,1,440.15999999999997
order_006103,credit_card,1,117.67
order_006104,voucher,1,252.78
order_006105,credit_card,3,148.44
order_006106,boleto,1,95.44
order_006107,credit_card,1,51.89
order_006108,credit_card,3,672.99
order_006109,credit_card,8,46.81
order_006110,credit_card,1,55.5
order_006111,credit_card,3,473.42999999999995
order_006112,credit_card,1,65.14999999999999
order_006113,credit_card,6,500.83000000000004
order_006114,credit_card,1,850.9399999999999
order_006115,credit_card,1,629.7
order_006116,credit_card,3,85.26
order_006117,credit_card,3,460.88
order_006118,credit_card,7,513.99
order_006119,credit_card,1,344.1
order_006120,credit_card,1,90.05
order_006121,credit_card,1,269.41999999999996
order_006122,credit_card,8,1027.8999999999999
order_006123,voucher,1,308.21
order_006124,credit_card,2,510.15
order_006125,credit_card,1,335.80999999999995
order_006126,credit_card,3,206.93
order_006127,credit_card,2,271.7
order_006128,voucher,1,167.01
order_006129,voucher,1,105.51
order_006130,credit_card,2,268.03000000000003
order_006131,boleto,1,844.24
order_006132,boleto,1,186.69
order_006133,boleto,1,191.57999999999998
order_006134,credit_card,5,64.98
order_006135,boleto,1,43.91
order_006136,credit_card,1,827.49
order_006137,credit_card,5,219.73000000000002
order_006138,credit_card,3,64.36
order_006139,credit_card,1,226.11
order_006140,boleto,1,199.29
order_006141,credit_card,4,321.71000000000004
order_006142,boleto,1,123.32000000000001
order_006143,credit_card,4,482.33
order_006144,credit_card,1,29.83
order_006145,credit_card,7,61.48
order_006146,credit_card,1,129.85999999999999
order_006147,voucher,1,524.13
order_006148,credit_card,4,620.47
order_006149,credit_card,6,774.63
order_006150,credit_card,1,90.3
order_006151,credit_card,6,107.34
order_006152,credit_card,3,199.97
order_006153,credit_card,8,560.1999999999999
order_006154,credit_card,7,42.769999999999996
order_006155,credit_card,5,166.92000000000002
order_006156,credit_card,1,232.48
order_006157,credit_card,6,333.88
order_006158,credit_card,4,242.94
order_006159,boleto,1,82.75
order_006160,credit_card,1,340.55
order_006161,credit_card,1,294.2
order_006162,credit_card,3,106.7
order_006163,credit_card,2,259.03
order_006164,credit_card,6,633.9599999999999
order_006165,credit_card,3,109.14
order_006166,credit_card,1,671.3900000000001
order_006167,credit_card,9,533.51
order_006168,credit_card,4,179.75
order_006169,boleto,1,191.14
order_006170,credit_card,5,78.03
order_006171,credit_card,1,509.6
order_006172,credit_card,6,504.2
order_006173,credit_card,6,51.44
order_006174,credit_card,3,333.82
order_006175,boleto,1,125.74000000000001
order_006176,credit_card,2,292.54
order_006177,credit_card,1,176.98000000000002
order_006178,credit_card,1,226.42000000000002
order_006179,credit_card,5,706.85
order_006180,credit_card,6,253.19
order_006181,credit_card,2,172.37
order_006182,credit_card,3,257.57
order_006183,boleto,1,120.75
order_006184,credit_card,4,201.9
order_006185,credit_card,3,365.17
order_006186,credit_card,2,494.5
order_006187,boleto,1,64.4
order_006188,credit_card,2,269.49
order_006189,credit_card,3,400.74
order_006190,credit_card,4,152.37
order_006191,credit_card,2,215.41
order_006192,credit_card,1,326.72
order_006193,credit_card,2,468.79
order_006194,credit_card,7,129.62
order_006195,credit_card,2,107.41
order_006196,credit_card,2,102.18
order_006197,boleto,1,163.86
order_006198,credit_card,4,137.65
order_006199,credit_card,4,274.3
order_006200,credit_card,2,118.93
order_006201,credit_card,3,86.74000000000001
order_006202,credit_card,3,99.42
order_006203,credit_card,1,412.39
order_006204,boleto,1,58.24
order_006205,credit_card,3,63.67
order_006206,credit_card,1,66.89
order_006207,boleto,1,327.02
order_006208,credit_card,6,144.99
order_006209,credit_card,3,86.01
order_006210,credit_card,5,304.01
order_006211,credit_card,10,148.04000000000002
order_006212,credit_card,2,268.55
order_006213,credit_card,7,456.53999999999996
order_006214,boleto,1,178.59
order_006215,credit_card,4,176.89
order_006216,credit_card,6,822.5600000000001
order_006217,credit_card,3,200.67
order_006218,boleto,1,209.13
order_006219,credit_card,3,79.35000000000001
order_006220,credit_card,1,138.74
order_006221,credit_card,1,75.34
order_006222,credit_card,7,218.09
order_006223,boleto,1,456.71000000000004
order_006224,boleto,1,479.69
order_006225,credit_card,1,339.32
order_006226,credit_card,1,436.13
order_006227,boleto,1,601.0300000000001
order_006228,credit_card,1,140.67
order_006229,credit_card,1,160.01999999999998
order_006230,credit_card,4,193.31
order_006231,credit_card,1,133.23
order_006232,credit_card,1,126.13
order_006233,boleto,1,146.17000000000002
order_006234,credit_card,7,204.77
order_006235,credit_card,8,659.63
order_006236,credit_card,1,337.32
order_006237,credit_card,1,205.29999999999998
order_006238,credit_card,4,69.13
order_006239,credit_card,3,193.36
order_006240,credit_card,1,407.35
order_006241,boleto,1,451.9
order_006242,credit_card,2,158.91
order_006243,boleto,1,91.89999999999999
order_006244,credit_card,5,107.82
order_006245,boleto,1,51.86
order_006246,credit_card,2,138.95
order_006247,boleto,1,169.26
order_006248,credit_card,3,359.45000000000005
order_006249,credit_card,1,632.4000000000001
order_006250,credit_card,1,211.01999999999998
order_006251,voucher,1,302.94
order_006252,voucher,1,88.31
order_006253,credit_card,1,158.29000000000002
order_006254,boleto,1,251.78
order_006255,boleto,1,168.79000000000002
order_006256,boleto,1,405.81
order_006257,credit_card,7,213.29000000000002
order_006258,credit_card,2,433.35
order_006259,credit_card,1,67.77000000000001
order_006260,credit_card,5,336.81
order_006261,credit_card,1,132.93
order_006262,credit_card,2,200.78
order_006263,credit_card,1,244.06
order_006264,credit_card,5,250.86
order_006265,credit_card,1,206.17999999999998
order_006266,credit_card,3,207.19
order_006267,credit_card,6,206.64
order_006268,credit_card,4,137.63
order_006269,credit_card,2,397.97
order_006270,credit_card,6,279.65
order_006271,credit_card,4,424.75
order_006272,credit_card,1,521.86
order_006273,credit_card,3,84.99
order_006274,credit_card,1,489.41999999999996
order_006275,credit_card,2,245.82999999999998
order_006276,boleto,1,576.26
order_006277,voucher,1,209.97
order_006278,credit_card,2,55.36
order_006279,credit_card,5,243.33
order_006280,credit_card,1,196.24
order_006281,credit_card,3,230.51
order_006282,boleto,1,87.87
order_006283,voucher,1,230.64000000000001
order_006284,credit_card,4,150.04000000000002
order_006285,credit_card,1,107.39
order_006286,voucher,1,129.04999999999998
order_006287,credit_card,1,399.94
order_006288,boleto,1,271.6
order_006289,credit_card,3,573.52
order_006290,boleto,1,26.96
order_006291,credit_card,6,463.99
order_006292,credit_card,5,522.03
order_006293,credit_card,3,122.53999999999999
order_006294,credit_card,2,489.44
order_006295,debit_card,1,173.82999999999998
order_006296,credit_card,1,523.96
order_006297,credit_card,4,105.4
order_006298,boleto,1,281.31
order_006299,boleto,1,150.51999999999998
order_006300,boleto,1,205.55
order_006301,credit_card,1,317.8
order_006302,voucher,1,84.81
order_006303,credit_card,3,162.72
order_006304,credit_card,1,501.03000000000003
order_006305,credit_card,5,492.22999999999996
order_006306,boleto,1,37.54
order_006307,credit_card,2,352.31
order_006308,boleto,1,316.45000000000005
order_006309,credit_card,3,300.96000000000004
order_006310,debit_card,1,66.43
order_006311,voucher,1,171.39
order_006312,credit_card,3,49.57
order_006313,boleto,1,168.82
order_006314,boleto,1,437.39
order_006315,credit_card,3,255.19
order_006316,credit_card,1,209.32000000000002
order_006317,boleto,1,118.91
order_006318,credit_card,6,207.22
order_006319,credit_card,2,97.19
order_006320,credit_card,1,217.75
order_006321,credit_card,1,156.09
order_006322,credit_card,1,37.010000000000005
order_006323,credit_card,1,1095.28
order_006324,boleto,1,346.09
order_006325,credit_card,1,233.21999999999997
order_006326,credit_card,1,147.87
order_006327,credit_card,1,224.55
order_006328,boleto,1,220.44000000000003
order_006329,credit_card,3,133.1
order_006330,boleto,1,854.3399999999999
order_006331,boleto,1,233.09
order_006332,credit_card,7,76.25
order_006333,credit_card,4,484.2
order_006334,credit_card,1,170.21
order_006335,credit_card,2,34.09
order_006336,credit_card,1,187.23000000000002
order_006337,credit_card,3,544.66
order_006338,boleto,1,48.49
order_006339,credit_card,5,128.79999999999998
order_006340,credit_card,2,63.49
order_006341,debit_card,1,155.44
order_006342,boleto,1,451.77
order_006343,credit_card,2,436.84000000000003
order_006344,credit_card,3,100.89
order_006345,credit_card,1,296.36
order_006346,credit_card,1,428.0
order_006347,credit_card,1,608.5899999999999
order_006348,debit_card,1,61.910000000000004
order_006349,credit_card,10,366.73
order_006350,debit_card,1,245.85999999999999
order_006351,credit_card,1,124.33
order_006352,credit_card,5,1263.53
order_006353,credit_card,1,108.11
order_006354,credit_card,5,288.81
order_006355,credit_card,3,209.84
order_006356,credit_card,3,242.79999999999998
order_006357,boleto,1,337.06
order_006358,credit_card,7,215.70000000000002
order_006359,boleto,1,600.4499999999999
order_006360,boleto,1,104.77000000000001
order_006361,boleto,1,378.30999999999995
order_006362,credit_card,7,322.63
order_006363,credit_card,3,438.30999999999995
order_006364,credit_card,3,280.71
order_006365,boleto,1,49.0
order_006366,credit_card,4,841.0699999999999
order_006367,credit_card,1,172.95
order_006368,voucher,1,631.11
order_006369,voucher,1,140.70000000000002
order_006370,credit_card,9,653.82
order_006371,credit_card,4,144.66
order_006372,credit_card,1,223.62
order_006373,credit_card,1,302.8
order_006374,voucher,1,39.68
order_006375,debit_card,1,190.01
order_006376,credit_card,7,60.739999999999995
order_006377,credit_card,4,425.6
order_006378,boleto,1,223.91000000000003
order_006379,credit_card,3,55.88
order_006380,credit_card,1,48.33
order_006381,credit_card,3,392.48
order_006382,credit_card,6,32.17
order_006383,boleto,1,46.14
order_006384,voucher,1,144.53
order_006385,credit_card,1,441.53999999999996
order_006386,credit_card,2,777.3299999999999
order_006387,boleto,1,487.36
order_006388,boleto,1,539.1
order_006389,voucher,1,381.64
order_006390,credit_card,6,812.91
order_006391,credit_card,2,585.61
order_006392,credit_card,3,631.37
order_006393,credit_card,5,127.61
order_006394,boleto,1,294.16999999999996
order_006395,credit_card,4,552.9799999999999
order_006396,credit_card,3,628.8800000000001
order_006397,credit_card,7,358.55999999999995
order_006398,credit_card,4,622.3399999999999
order_006399,credit_card,1,162.16
order_006400,credit_card,1,107.89
order_006401,credit_card,4,327.25
order_006402,credit_card,2,496.06
order_006403,credit_card,2,128.79
order_006404,credit_card,8,263.51
order_006405,boleto,1,372.36
order_006406,credit_card,1,379.20000000000005
order_006407,credit_card,4,63.64
order_006408,credit_card,1,289.98
order_006409,boleto,1,300.78
order_006410,boleto,1,255.95
order_006411,credit_card,7,283.58
order_006412,credit_card,5,327.84
order_006413,credit_card,7,67.77000000000001
order_006414,credit_card,1,519.4
order_006415,credit_card,9,355.87
order_006416,credit_card,2,216.75
order_006417,credit_card,3,53.74
order_006418,credit_card,1,275.99
order_006419,voucher,1,180.12
order_006420,boleto,1,186.5
order_006421,credit_card,3,260.03
order_006422,credit_card,4,271.51
order_006423,credit_card,4,179.42
order_006424,credit_card,1,354.89000000000004
order_006425,credit_card,1,321.69
order_006426,credit_card,4,43.53
order_006427,boleto,1,315.27
order_006428,credit_card,1,129.9
order_006429,boleto,1,185.62
order_006430,credit_card,5,182.99
order_006431,credit_card,1,367.35999999999996
order_006432,credit_card,1,258.57
order_006433,credit_card,5,522.3399999999999
order_006434,voucher,1,275.59
order_006435,boleto,1,520.52
order_006436,credit_card,1,231.03
order_006437,boleto,1,136.26
order_006438,debit_card,1,333.05
order_006439,credit_card,2,266.55
order_006440,boleto,1,127.93
order_006441,credit_card,1,65.37
order_006442,credit_card,3,1029.22
order_006443,credit_card,1,635.62
order_006444,boleto,1,288.63
order_006445,boleto,1,172.34
order_006446,boleto,1,110.82000000000001
order_006447,credit_card,2,265.0
order_006448,voucher,1,63.55
