order_id,customer_id,customer_state,order_status,order_purchase_timestamp,order_delivered_date,order_estimated_delivery_date,delivery_days,estimated_delivery_days,delivery_delta,review_score
order_004734,cust_003282,MG,unavailable,2017-12-12 06:53:00,2018-01-08 06:53:00,2017-12-22 06:53:00,27.0,10,17.0,2
order_004735,cust_001063,PE,delivered,2016-12-21 10:29:00,2017-01-08 10:29:00,2017-01-09 10:29:00,18.0,19,-1.0,4
order_004736,cust_005404,RJ,delivered,2017-11-24 17:56:00,2017-12-12 17:56:00,2017-12-04 17:56:00,18.0,10,8.0,4
order_004737,cust_008329,RS,delivered,2018-08-26 13:15:00,2018-08-30 13:15:00,2018-09-08 13:15:00,4.0,13,-9.0,4
order_004738,cust_008526,BA,delivered,2018-04-29 05:01:00,2018-05-09 05:01:00,2018-05-12 05:01:00,10.0,13,-3.0,4
order_004739,cust_005593,SP,delivered,2016-12-15 22:42:00,2016-12-29 22:42:00,2016-12-25 22:42:00,14.0,10,4.0,4
order_004740,cust_002676,RS,delivered,2017-06-07 10:57:00,2017-06-16 10:57:00,2017-06-20 10:57:00,9.0,13,-4.0,4
order_004741,cust_001299,SP,delivered,2018-04-01 09:03:00,2018-04-11 09:03:00,2018-04-11 09:03:00,10.0,10,0.0,4
order_004742,cust_005265,PR,delivered,2018-08-06 16:09:00,2018-08-24 16:09:00,2018-08-19 16:09:00,18.0,13,5.0,2
order_004743,cust_001094,MG,delivered,2016-11-11 08:44:00,2016-11-20 08:44:00,2016-11-21 08:44:00,9.0,10,-1.0,4
order_004744,cust_001586,SP,shipped,2018-06-22 10:41:00,2018-06-23 10:41:00,2018-07-02 10:41:00,1.0,10,-9.0,3
order_004745,cust_007774,PR,delivered,2018-01-03 23:04:00,2018-01-14 23:04:00,2018-01-16 23:04:00,11.0,13,-2.0,4
order_004746,cust_003861,SC,delivered,2017-12-26 02:03:00,2018-01-10 02:03:00,2018-01-08 02:03:00,15.0,13,2.0,4
order_004747,cust_002539,RJ,delivered,2018-09-08 02:41:00,2018-09-17 02:41:00,2018-09-18 02:41:00,9.0,10,-1.0,3
order_004748,cust_004954,SP,delivered,2018-05-16 23:12:00,2018-05-20 23:12:00,2018-05-26 23:12:00,4.0,10,-6.0,5
order_004749,cust_001112,SP,delivered,2018-07-13 04:31:00,2018-07-14 04:31:00,2018-07-23 04:31:00,1.0,10,-9.0,5
order_004750,cust_001112,SP,delivered,2017-09-27 12:58:00,2017-09-30 12:58:00,2017-10-07 12:58:00,3.0,10,-7.0,5
order_004751,cust_002889,SP,delivered,2017-12-30 23:00:00,2018-01-11 23:00:00,2018-01-09 23:00:00,12.0,10,2.0,5
order_004752,cust_002021,MG,canceled,2018-02-22 10:25:00,2018-03-02 10:25:00,2018-03-04 10:25:00,8.0,10,-2.0,1
order_004753,cust_007908,BA,delivered,2017-09-01 02:48:00,2017-09-11 02:48:00,2017-09-14 02:48:00,10.0,13,-3.0,5
order_004754,cust_001923,PR,delivered,2018-01-12 18:12:00,2018-01-25 18:12:00,2018-01-25 18:12:00,13.0,13,0.0,5
order_004755,cust_008059,RJ,delivered,2017-06-18 15:49:00,2017-06-24 15:49:00,2017-06-28 15:49:00,6.0,10,-4.0,5
order_004756,cust_002640,RJ,delivered,2017-03-15 22:57:00,2017-03-29 22:57:00,2017-03-25 22:57:00,14.0,10,4.0,5
order_004757,cust_007328,PR,delivered,2017-10-13 19:22:00,2017-10-16 19:22:00,2017-10-26 19:22:00,3.0,13,-10.0,3
order_004758,cust_000042,DF,delivered,2018-05-11 18:29:00,2018-05-26 18:29:00,2018-05-24 18:29:00,15.0,13,2.0,4
order_004759,cust_005877,SP,delivered,2018-08-17 05:54:00,2018-09-01 05:54:00,2018-08-27 05:54:00,15.0,10,5.0,4
order_004760,cust_005974,SP,delivered,2017-11-20 06:46:00,2017-12-11 06:46:00,2017-11-30 06:46:00,21.0,10,11.0,4
order_004761,cust_001777,SP,delivered,2018-03-13 04:47:00,2018-03-23 04:47:00,2018-03-23 04:47:00,10.0,10,0.0,4
order_004762,cust_001286,PR,delivered,2017-01-12 05:34:00,2017-01-13 05:34:00,2017-01-25 05:34:00,1.0,13,-12.0,5
order_004763,cust_003779,MG,delivered,2018-08-11 11:03:00,2018-09-06 11:03:00,2018-08-21 11:03:00,26.0,10,16.0,2
order_004764,cust_006006,PE,delivered,2018-01-10 21:34:00,2018-02-06 21:34:00,2018-01-29 21:34:00,27.0,19,8.0,3
order_004765,cust_003690,SP,delivered,2018-06-03 15:15:00,2018-06-22 15:15:00,2018-06-13 15:15:00,19.0,10,9.0,3
order_004766,cust_001048,SP,delivered,2018-06-12 22:50:00,2018-06-16 22:50:00,2018-06-22 22:50:00,4.0,10,-6.0,5
order_004767,cust_009117,SP,delivered,2017-07-07 14:40:00,2017-07-16 14:40:00,2017-07-17 14:40:00,9.0,10,-1.0,5
order_004768,cust_000512,RR,delivered,2017-12-19 19:01:00,2018-01-04 19:01:00,2018-01-07 19:01:00,16.0,19,-3.0,5
order_004769,cust_000946,PR,delivered,2018-09-09 05:13:00,2018-09-17 05:13:00,2018-09-22 05:13:00,8.0,13,-5.0,4
order_004770,cust_009363,SP,delivered,2016-12-25 08:28:00,2016-12-26 08:28:00,2017-01-04 08:28:00,1.0,10,-9.0,4
order_004771,cust_002101,RJ,delivered,2018-04-07 09:25:00,2018-04-20 09:25:00,2018-04-17 09:25:00,13.0,10,3.0,4
order_004772,cust_005090,AL,delivered,2018-09-10 17:46:00,2018-10-05 17:46:00,2018-09-29 17:46:00,25.0,19,6.0,4
order_004773,cust_000159,SP,delivered,2017-08-14 03:36:00,2017-08-29 03:36:00,2017-08-24 03:36:00,15.0,10,5.0,4
order_004774,cust_000954,SP,delivered,2018-07-19 22:52:00,2018-07-22 22:52:00,2018-07-29 22:52:00,3.0,10,-7.0,5
order_004775,cust_008929,MG,delivered,2018-08-26 05:24:00,2018-08-29 05:24:00,2018-09-05 05:24:00,3.0,10,-7.0,4
order_004776,cust_002668,RJ,delivered,2018-05-15 14:51:00,2018-05-27 14:51:00,2018-05-25 14:51:00,12.0,10,2.0,4
order_004777,cust_007843,RS,delivered,2017-06-13 01:15:00,2017-06-29 01:15:00,2017-06-26 01:15:00,16.0,13,3.0,3
order_004778,cust_003115,MG,delivered,2017-09-11 04:29:00,2017-09-21 04:29:00,2017-09-21 04:29:00,10.0,10,0.0,3
order_004779,cust_008392,SP,delivered,2016-11-13 22:59:00,2016-11-17 22:59:00,2016-11-23 22:59:00,4.0,10,-6.0,4
order_004780,cust_001104,RS,delivered,2018-07-02 03:27:00,2018-07-20 03:27:00,2018-07-15 03:27:00,18.0,13,5.0,4
order_004781,cust_005559,RJ,delivered,2018-07-12 00:07:00,2018-07-28 00:07:00,2018-07-22 00:07:00,16.0,10,6.0,5
order_004782,cust_004806,PR,delivered,2018-03-07 20:41:00,2018-03-22 20:41:00,2018-03-20 20:41:00,15.0,13,2.0,3
order_004783,cust_003255,DF,delivered,2017-09-26 14:33:00,2017-10-03 14:33:00,2017-10-09 14:33:00,7.0,13,-6.0,4
order_004784,cust_002594,SP,delivered,2016-12-14 18:43:00,2016-12-16 18:43:00,2016-12-24 18:43:00,2.0,10,-8.0,5
order_004785,cust_006574,SC,delivered,2018-05-19 09:43:00,2018-06-07 09:43:00,2018-06-01 09:43:00,19.0,13,6.0,5
order_004786,cust_004967,MG,delivered,2018-05-03 20:26:00,2018-05-08 20:26:00,2018-05-13 20:26:00,5.0,10,-5.0,5
order_004787,cust_006918,RJ,delivered,2018-08-15 19:24:00,2018-08-20 19:24:00,2018-08-25 19:24:00,5.0,10,-5.0,4
order_004788,cust_000081,RS,delivered,2018-05-05 08:39:00,2018-05-18 08:39:00,2018-05-18 08:39:00,13.0,13,0.0,5
order_004789,cust_008454,ES,delivered,2018-07-01 01:20:00,2018-07-09 01:20:00,2018-07-14 01:20:00,8.0,13,-5.0,5
order_004790,cust_008477,MG,delivered,2018-05-15 23:55:00,2018-05-28 23:55:00,2018-05-25 23:55:00,13.0,10,3.0,3
order_004791,cust_008214,SP,delivered,2018-03-05 06:03:00,2018-03-13 06:03:00,2018-03-15 06:03:00,8.0,10,-2.0,5
order_004792,cust_003545,PR,delivered,2017-11-10 18:07:00,2017-11-17 18:07:00,2017-11-23 18:07:00,7.0,13,-6.0,3
order_004793,cust_006446,MG,processing,2018-08-10 23:12:00,2018-08-18 23:12:00,2018-08-20 23:12:00,8.0,10,-2.0,3
order_004794,cust_004301,MS,delivered,2018-03-18 20:34:00,2018-03-29 20:34:00,2018-04-06 20:34:00,11.0,19,-8.0,5
order_004795,cust_001455,RS,delivered,2017-10-31 04:51:00,2017-11-06 04:51:00,2017-11-13 04:51:00,6.0,13,-7.0,4
order_004796,cust_000094,RS,delivered,2016-12-20 07:01:00,2016-12-27 07:01:00,2017-01-02 07:01:00,7.0,13,-6.0,4
order_004797,cust_002522,GO,delivered,2017-08-06 23:41:00,2017-08-23 23:41:00,2017-08-19 23:41:00,17.0,13,4.0,3
order_004798,cust_000136,RS,delivered,2017-12-25 21:15:00,2018-01-08 21:15:00,2018-01-07 21:15:00,14.0,13,1.0,4
order_004799,cust_002037,RJ,delivered,2017-07-24 03:58:00,2017-07-25 03:58:00,2017-08-03 03:58:00,1.0,10,-9.0,5
order_004800,cust_003670,DF,delivered,2017-06-04 13:29:00,2017-06-13 13:29:00,2017-06-17 13:29:00,9.0,13,-4.0,3
order_004801,cust_004644,DF,delivered,2017-12-18 02:41:00,2017-12-21 02:41:00,2017-12-31 02:41:00,3.0,13,-10.0,5
order_004802,cust_002684,BA,delivered,2017-04-13 12:36:00,2017-04-19 12:36:00,2017-04-26 12:36:00,6.0,13,-7.0,4
order_004803,cust_009191,MS,delivered,2018-06-15 21:48:00,2018-06-29 21:48:00,2018-07-04 21:48:00,14.0,19,-5.0,4
order_004804,cust_009216,SP,delivered,2017-11-29 16:10:00,2017-12-09 16:10:00,2017-12-09 16:10:00,10.0,10,0.0,4
order_004805,cust_005457,PR,delivered,2018-01-15 18:17:00,2018-01-28 18:17:00,2018-01-28 18:17:00,13.0,13,0.0,5
order_004806,cust_004166,SP,delivered,2017-03-19 16:10:00,2017-03-20 16:10:00,2017-03-29 16:10:00,1.0,10,-9.0,4
order_004807,cust_004203,DF,delivered,2017-09-03 14:07:00,2017-09-05 14:07:00,2017-09-16 14:07:00,2.0,13,-11.0,5
order_004808,cust_002645,SP,delivered,2017-11-04 11:28:00,2017-11-08 11:28:00,2017-11-14 11:28:00,4.0,10,-6.0,5
order_004809,cust_003096,SC,delivered,2018-06-19 16:25:00,2018-07-01 16:25:00,2018-07-02 16:25:00,12.0,13,-1.0,3
order_004810,cust_002185,PA,delivered,2018-05-29 23:04:00,2018-06-14 23:04:00,2018-06-17 23:04:00,16.0,19,-3.0,5
order_004811,cust_002646,SP,delivered,2017-06-05 03:55:00,2017-06-06 03:55:00,2017-06-15 03:55:00,1.0,10,-9.0,4
order_004812,cust_002250,SP,delivered,2018-02-22 23:10:00,2018-03-05 23:10:00,2018-03-04 23:10:00,11.0,10,1.0,5
order_004813,cust_003634,SP,delivered,2017-06-25 07:47:00,2017-06-26 07:47:00,2017-07-05 07:47:00,1.0,10,-9.0,5
order_004814,cust_006119,BA,canceled,2018-09-24 15:34:00,2018-10-08 15:34:00,2018-10-07 15:34:00,14.0,13,1.0,2
order_004815,cust_000568,SP,delivered,2018-09-05 11:55:00,2018-09-17 11:55:00,2018-09-15 11:55:00,12.0,10,2.0,3
order_004816,cust_005201,RJ,delivered,2018-01-05 12:32:00,2018-01-25 12:32:00,2018-01-15 12:32:00,20.0,10,10.0,5
order_004817,cust_005025,MG,delivered,2018-04-17 03:20:00,2018-04-28 03:20:00,2018-04-27 03:20:00,11.0,10,1.0,4
order_004818,cust_001292,MG,delivered,2018-06-15 05:04:00,2018-07-06 05:04:00,2018-06-25 05:04:00,21.0,10,11.0,4
order_004819,cust_004275,SP,delivered,2018-04-30 04:20:00,2018-05-20 04:20:00,2018-05-10 04:20:00,20.0,10,10.0,3
order_004820,cust_007466,RJ,delivered,2018-04-17 09:57:00,2018-04-24 09:57:00,2018-04-27 09:57:00,7.0,10,-3.0,5
order_004821,cust_001463,SP,delivered,2018-09-08 18:31:00,2018-09-14 18:31:00,2018-09-18 18:31:00,6.0,10,-4.0,5
order_004822,cust_008663,MG,delivered,2018-02-05 17:57:00,2018-02-26 17:57:00,2018-02-15 17:57:00,21.0,10,11.0,3
order_004823,cust_007837,SP,delivered,2018-03-09 01:47:00,2018-03-24 01:47:00,2018-03-19 01:47:00,15.0,10,5.0,2
order_004824,cust_008294,RJ,delivered,2018-07-12 14:23:00,2018-07-31 14:23:00,2018-07-22 14:23:00,19.0,10,9.0,3
order_004825,cust_000608,SP,delivered,2018-03-30 04:52:00,2018-04-06 04:52:00,2018-04-09 04:52:00,7.0,10,-3.0,4
order_004826,cust_007525,SP,delivered,2018-05-07 21:31:00,2018-05-08 21:31:00,2018-05-17 21:31:00,1.0,10,-9.0,3
order_004827,cust_006918,RJ,unavailable,2017-06-16 08:54:00,2017-06-21 08:54:00,2017-06-26 08:54:00,5.0,10,-5.0,4
order_004828,cust_009166,PR,delivered,2017-10-10 04:04:00,2017-10-20 04:04:00,2017-10-23 04:04:00,10.0,13,-3.0,4
order_004829,cust_009166,PR,delivered,2017-03-19 08:40:00,2017-03-26 08:40:00,2017-04-01 08:40:00,7.0,13,-6.0,4
order_004830,cust_004319,SP,delivered,2017-12-08 01:06:00,2017-12-09 01:06:00,2017-12-18 01:06:00,1.0,10,-9.0,5
order_004831,cust_006953,RJ,delivered,2017-11-20 00:51:00,2017-11-27 00:51:00,2017-11-30 00:51:00,7.0,10,-3.0,3
order_004832,cust_005127,CE,delivered,2018-09-28 01:25:00,2018-10-17 01:25:00,2018-10-17 01:25:00,19.0,19,0.0,3
order_004833,cust_001507,SP,delivered,2018-02-18 11:05:00,2018-02-19 11:05:00,2018-02-28 11:05:00,1.0,10,-9.0,5
order_004834,cust_004920,SP,delivered,2018-06-07 19:18:00,2018-06-17 19:18:00,2018-06-17 19:18:00,10.0,10,0.0,4
order_004835,cust_000613,MG,delivered,2017-09-11 15:03:00,2017-09-16 15:03:00,2017-09-21 15:03:00,5.0,10,-5.0,5
order_004836,cust_000192,RS,delivered,2018-07-02 17:04:00,2018-07-15 17:04:00,2018-07-15 17:04:00,13.0,13,0.0,4
order_004837,cust_008575,MG,delivered,2018-02-22 21:49:00,2018-03-13 21:49:00,2018-03-04 21:49:00,19.0,10,9.0,4
order_004838,cust_008603,GO,delivered,2018-04-15 05:56:00,2018-04-17 05:56:00,2018-04-28 05:56:00,2.0,13,-11.0,5
order_004839,cust_003376,DF,unavailable,2017-08-09 13:51:00,2017-08-10 13:51:00,2017-08-22 13:51:00,1.0,13,-12.0,3
order_004840,cust_006038,GO,delivered,2017-12-27 16:17:00,2018-01-08 16:17:00,2018-01-09 16:17:00,12.0,13,-1.0,5
order_004841,cust_002775,MG,delivered,2018-03-07 20:09:00,2018-03-12 20:09:00,2018-03-17 20:09:00,5.0,10,-5.0,5
order_004842,cust_007477,GO,delivered,2018-01-30 22:55:00,2018-02-13 22:55:00,2018-02-12 22:55:00,14.0,13,1.0,5
order_004843,cust_002185,PA,delivered,2018-08-17 18:56:00,2018-08-29 18:56:00,2018-09-05 18:56:00,12.0,19,-7.0,4
order_004844,cust_002283,SP,delivered,2018-08-08 17:03:00,2018-08-20 17:03:00,2018-08-18 17:03:00,12.0,10,2.0,3
order_004845,cust_000662,SP,delivered,2018-09-15 19:31:00,2018-09-17 19:31:00,2018-09-25 19:31:00,2.0,10,-8.0,5
order_004846,cust_002987,SP,delivered,2018-03-28 14:05:00,2018-04-04 14:05:00,2018-04-07 14:05:00,7.0,10,-3.0,4
order_004847,cust_004035,SP,delivered,2018-09-15 05:34:00,2018-09-25 05:34:00,2018-09-25 05:34:00,10.0,10,0.0,5
order_004848,cust_008413,ES,delivered,2018-07-03 08:42:00,2018-07-13 08:42:00,2018-07-16 08:42:00,10.0,13,-3.0,4
order_004849,cust_000751,GO,shipped,2017-07-19 04:13:00,2017-08-05 04:13:00,2017-08-01 04:13:00,17.0,13,4.0,5
order_004850,cust_003154,SP,delivered,2017-11-10 01:53:00,2017-11-25 01:53:00,2017-11-20 01:53:00,15.0,10,5.0,3
order_004851,cust_001268,SP,delivered,2017-06-20 18:39:00,2017-07-02 18:39:00,2017-06-30 18:39:00,12.0,10,2.0,4
order_004852,cust_006718,SP,delivered,2016-10-08 12:50:00,2016-10-20 12:50:00,2016-10-18 12:50:00,12.0,10,2.0,5
order_004853,cust_004105,RS,delivered,2017-05-02 04:46:00,2017-05-12 04:46:00,2017-05-15 04:46:00,10.0,13,-3.0,4
order_004854,cust_002802,RS,delivered,2016-10-08 03:35:00,2016-10-11 03:35:00,2016-10-21 03:35:00,3.0,13,-10.0,4
order_004855,cust_002373,SP,delivered,2018-04-29 17:55:00,2018-05-14 17:55:00,2018-05-09 17:55:00,15.0,10,5.0,3
order_004856,cust_008406,SP,delivered,2017-11-10 18:19:00,2017-11-11 18:19:00,2017-11-20 18:19:00,1.0,10,-9.0,4
order_004857,cust_000995,MT,delivered,2017-08-24 21:30:00,2017-08-25 21:30:00,2017-09-12 21:30:00,1.0,19,-18.0,4
order_004858,cust_005327,SP,delivered,2018-05-24 08:46:00,2018-05-31 08:46:00,2018-06-03 08:46:00,7.0,10,-3.0,3
order_004859,cust_003210,MG,delivered,2018-07-03 11:03:00,2018-07-06 11:03:00,2018-07-13 11:03:00,3.0,10,-7.0,4
order_004860,cust_001302,ES,delivered,2018-09-17 02:36:00,2018-09-27 02:36:00,2018-09-30 02:36:00,10.0,13,-3.0,5
order_004861,cust_009173,DF,delivered,2018-03-12 16:36:00,2018-03-17 16:36:00,2018-03-25 16:36:00,5.0,13,-8.0,5
order_004862,cust_000401,BA,delivered,2017-11-22 03:52:00,2017-12-06 03:52:00,2017-12-05 03:52:00,14.0,13,1.0,5
order_004863,cust_008803,SP,processing,2017-08-18 06:06:00,2017-08-22 06:06:00,2017-08-28 06:06:00,4.0,10,-6.0,5
order_004864,cust_006666,SP,delivered,2017-06-05 06:48:00,2017-06-11 06:48:00,2017-06-15 06:48:00,6.0,10,-4.0,4
order_004865,cust_006136,SC,shipped,2017-05-27 14:06:00,2017-06-03 14:06:00,2017-06-09 14:06:00,7.0,13,-6.0,5
order_004866,cust_009097,RO,delivered,2017-11-04 14:51:00,2017-12-01 14:51:00,2017-11-23 14:51:00,27.0,19,8.0,3
order_004867,cust_007098,PR,shipped,2018-09-25 03:33:00,2018-09-26 03:33:00,2018-10-08 03:33:00,1.0,13,-12.0,5
order_004868,cust_008932,SP,delivered,2016-10-02 21:44:00,2016-10-19 21:44:00,2016-10-12 21:44:00,17.0,10,7.0,3
order_004869,cust_005874,RJ,delivered,2017-05-11 11:41:00,2017-05-12 11:41:00,2017-05-21 11:41:00,1.0,10,-9.0,3
order_004870,cust_001106,SP,delivered,2017-05-02 18:46:00,2017-05-03 18:46:00,2017-05-12 18:46:00,1.0,10,-9.0,4
order_004871,cust_008419,RJ,shipped,2018-04-28 16:52:00,2018-05-01 16:52:00,2018-05-08 16:52:00,3.0,10,-7.0,5
order_004872,cust_001988,SP,delivered,2017-09-26 05:26:00,2017-09-30 05:26:00,2017-10-06 05:26:00,4.0,10,-6.0,4
order_004873,cust_002178,MG,delivered,2017-11-20 04:52:00,2017-11-30 04:52:00,2017-11-30 04:52:00,10.0,10,0.0,5
order_004874,cust_007177,SC,delivered,2017-03-21 12:58:00,2017-03-23 12:58:00,2017-04-03 12:58:00,2.0,13,-11.0,5
order_004875,cust_002126,RJ,delivered,2017-11-03 13:55:00,2017-11-05 13:55:00,2017-11-13 13:55:00,2.0,10,-8.0,4
order_004876,cust_006019,ES,delivered,2017-01-13 13:29:00,2017-01-31 13:29:00,2017-01-26 13:29:00,18.0,13,5.0,3
order_004877,cust_005687,SP,delivered,2017-12-20 14:47:00,2017-12-26 14:47:00,2017-12-30 14:47:00,6.0,10,-4.0,4
order_004878,cust_004640,RJ,delivered,2017-01-03 09:31:00,2017-01-04 09:31:00,2017-01-13 09:31:00,1.0,10,-9.0,4
order_004879,cust_006111,SC,delivered,2018-06-09 00:23:00,2018-06-28 00:23:00,2018-06-22 00:23:00,19.0,13,6.0,3
order_004880,cust_003417,MG,delivered,2018-01-08 10:06:00,2018-01-11 10:06:00,2018-01-18 10:06:00,3.0,10,-7.0,5
order_004881,cust_006371,RJ,delivered,2018-05-02 16:29:00,2018-05-03 16:29:00,2018-05-12 16:29:00,1.0,10,-9.0,3
order_004882,cust_006323,DF,delivered,2017-11-07 03:06:00,2017-11-08 03:06:00,2017-11-20 03:06:00,1.0,13,-12.0,5
order_004883,cust_000443,MG,delivered,2017-10-18 02:55:00,2017-10-26 02:55:00,2017-10-28 02:55:00,8.0,10,-2.0,4
order_004884,cust_008806,RS,delivered,2017-01-03 19:13:00,2017-01-19 19:13:00,2017-01-16 19:13:00,16.0,13,3.0,2
order_004885,cust_007939,SP,delivered,2017-12-16 17:49:00,2017-12-17 17:49:00,2017-12-26 17:49:00,1.0,10,-9.0,4
order_004886,cust_000824,SP,delivered,2017-12-12 23:29:00,2017-12-17 23:29:00,2017-12-22 23:29:00,5.0,10,-5.0,3
order_004887,cust_009127,RJ,delivered,2017-11-24 23:00:00,2017-12-12 23:00:00,2017-12-04 23:00:00,18.0,10,8.0,3
order_004888,cust_008713,RJ,delivered,2018-05-11 05:40:00,2018-05-16 05:40:00,2018-05-21 05:40:00,5.0,10,-5.0,5
order_004889,cust_004937,RS,delivered,2018-07-03 01:07:00,2018-07-16 01:07:00,2018-07-16 01:07:00,13.0,13,0.0,5
order_004890,cust_001876,MG,delivered,2018-05-17 23:19:00,2018-05-23 23:19:00,2018-05-27 23:19:00,6.0,10,-4.0,4
order_004891,cust_004032,DF,delivered,2017-03-15 03:20:00,2017-04-02 03:20:00,2017-03-28 03:20:00,18.0,13,5.0,3
order_004892,cust_002205,RJ,delivered,2018-02-28 09:22:00,2018-03-12 09:22:00,2018-03-10 09:22:00,12.0,10,2.0,4
order_004893,cust_008017,GO,delivered,2016-12-17 00:10:00,2016-12-30 00:10:00,2016-12-30 00:10:00,13.0,13,0.0,4
order_004894,cust_000546,SP,delivered,2018-04-14 08:18:00,2018-04-16 08:18:00,2018-04-24 08:18:00,2.0,10,-8.0,3
order_004895,cust_008358,MG,delivered,2017-10-19 10:03:00,2017-11-12 10:03:00,2017-10-29 10:03:00,24.0,10,14.0,2
order_004896,cust_006111,SC,delivered,2017-03-02 22:04:00,2017-03-04 22:04:00,2017-03-15 22:04:00,2.0,13,-11.0,4
order_004897,cust_005429,SP,delivered,2018-07-19 20:48:00,2018-07-28 20:48:00,2018-07-29 20:48:00,9.0,10,-1.0,4
order_004898,cust_008479,SP,processing,2018-02-21 17:04:00,2018-03-02 17:04:00,2018-03-03 17:04:00,9.0,10,-1.0,4
order_004899,cust_006730,SP,delivered,2017-09-28 17:16:00,2017-10-06 17:16:00,2017-10-08 17:16:00,8.0,10,-2.0,3
order_004900,cust_002935,PR,delivered,2016-11-09 02:42:00,2016-11-28 02:42:00,2016-11-22 02:42:00,19.0,13,6.0,4
order_004901,cust_006011,SP,delivered,2017-12-22 16:57:00,2017-12-24 16:57:00,2018-01-01 16:57:00,2.0,10,-8.0,5
order_004902,cust_002809,SP,delivered,2018-08-21 07:55:00,2018-08-30 07:55:00,2018-08-31 07:55:00,9.0,10,-1.0,5
order_004903,cust_008519,PE,delivered,2018-02-05 07:22:00,2018-02-17 07:22:00,2018-02-24 07:22:00,12.0,19,-7.0,4
order_004904,cust_003451,BA,canceled,2018-09-15 22:01:00,2018-09-29 22:01:00,2018-09-28 22:01:00,14.0,13,1.0,2
order_004905,cust_008537,MG,canceled,2017-03-07 06:20:00,2017-03-12 06:20:00,2017-03-17 06:20:00,5.0,10,-5.0,2
order_004906,cust_005592,DF,shipped,2018-01-10 19:23:00,2018-01-17 19:23:00,2018-01-23 19:23:00,7.0,13,-6.0,4
order_004907,cust_009090,MS,delivered,2018-06-14 20:37:00,2018-06-26 20:37:00,2018-07-03 20:37:00,12.0,19,-7.0,4
order_004908,cust_008735,GO,delivered,2017-12-17 19:49:00,2017-12-18 19:49:00,2017-12-30 19:49:00,1.0,13,-12.0,4
order_004909,cust_000234,SP,delivered,2016-12-27 06:59:00,2017-01-02 06:59:00,2017-01-06 06:59:00,6.0,10,-4.0,3
order_004910,cust_003705,MT,delivered,2018-01-24 17:26:00,2018-02-02 17:26:00,2018-02-12 17:26:00,9.0,19,-10.0,5
order_004911,cust_007707,RJ,delivered,2018-02-19 11:38:00,2018-02-20 11:38:00,2018-03-01 11:38:00,1.0,10,-9.0,4
order_004912,cust_007043,BA,delivered,2018-05-04 06:32:00,2018-05-15 06:32:00,2018-05-17 06:32:00,11.0,13,-2.0,3
order_004913,cust_002748,RJ,delivered,2018-05-23 09:09:00,2018-05-24 09:09:00,2018-06-02 09:09:00,1.0,10,-9.0,5
order_004914,cust_005259,SP,delivered,2018-05-29 11:02:00,2018-06-16 11:02:00,2018-06-08 11:02:00,18.0,10,8.0,3
order_004915,cust_001806,SP,delivered,2018-03-26 02:12:00,2018-03-27 02:12:00,2018-04-05 02:12:00,1.0,10,-9.0,5
order_004916,cust_006412,PE,delivered,2017-05-29 12:30:00,2017-06-20 12:30:00,2017-06-17 12:30:00,22.0,19,3.0,4
order_004917,cust_008377,RJ,unavailable,2017-11-02 05:26:00,2017-11-18 05:26:00,2017-11-12 05:26:00,16.0,10,6.0,5
order_004918,cust_004205,SC,delivered,2018-06-01 02:59:00,2018-06-15 02:59:00,2018-06-14 02:59:00,14.0,13,1.0,5
order_004919,cust_008958,RS,delivered,2018-09-06 14:08:00,2018-09-07 14:08:00,2018-09-19 14:08:00,1.0,13,-12.0,4
order_004920,cust_008226,SP,delivered,2016-12-16 20:05:00,2017-01-05 20:05:00,2016-12-26 20:05:00,20.0,10,10.0,4
order_004921,cust_008103,RS,delivered,2017-12-21 05:39:00,2018-01-06 05:39:00,2018-01-03 05:39:00,16.0,13,3.0,3
order_004922,cust_003915,MG,delivered,2017-08-24 10:18:00,2017-09-05 10:18:00,2017-09-03 10:18:00,12.0,10,2.0,5
order_004923,cust_005341,SP,delivered,2017-06-08 15:40:00,2017-06-10 15:40:00,2017-06-18 15:40:00,2.0,10,-8.0,4
order_004924,cust_007940,PE,delivered,2017-12-08 22:10:00,2017-12-22 22:10:00,2017-12-27 22:10:00,14.0,19,-5.0,5
order_004925,cust_005865,RJ,canceled,2018-02-14 15:28:00,2018-02-15 15:28:00,2018-02-24 15:28:00,1.0,10,-9.0,2
order_004926,cust_002385,MG,delivered,2016-10-17 05:58:00,2016-10-18 05:58:00,2016-10-27 05:58:00,1.0,10,-9.0,4
order_004927,cust_007266,MG,delivered,2018-06-03 16:47:00,2018-06-19 16:47:00,2018-06-13 16:47:00,16.0,10,6.0,5
order_004928,cust_006774,RJ,delivered,2018-06-26 19:20:00,2018-07-08 19:20:00,2018-07-06 19:20:00,12.0,10,2.0,5
order_004929,cust_003207,SP,delivered,2018-09-12 17:32:00,2018-09-15 17:32:00,2018-09-22 17:32:00,3.0,10,-7.0,4
order_004930,cust_006352,MS,delivered,2017-04-24 17:39:00,2017-05-09 17:39:00,2017-05-13 17:39:00,15.0,19,-4.0,4
order_004931,cust_000037,SP,processing,2018-02-04 21:09:00,2018-02-20 21:09:00,2018-02-14 21:09:00,16.0,10,6.0,4
order_004932,cust_002675,MG,delivered,2017-11-10 01:08:00,2017-11-24 01:08:00,2017-11-20 01:08:00,14.0,10,4.0,5
