order_id,product_id,product_category,seller_id,price,freight_value
order_004955,prod_00317,sports_leisure,seller_0251,208.01,37.55
order_004956,prod_00008,office_furniture,seller_0244,108.69,17.87
order_004957,prod_00609,garden_tools,seller_0379,104.12,10.63
order_004958,prod_00012,furniture_decor,seller_0274,208.21,15.72
order_004959,prod_00159,furniture_decor,seller_0073,242.47,26.26
order_004960,prod_00300,telephony,seller_0286,413.36,26.62
order_004961,prod_01021,telephony,seller_0012,340.15,40.0
order_004961,prod_01098,health_beauty,seller_0052,456.38,60.93
order_004962,prod_00146,bed_bath_table,seller_0137,82.01,7.0
order_004962,prod_00430,housewares,seller_0058,45.71,7.71
order_004963,prod_00929,construction_tools,seller_0248,104.37,10.72
order_004963,prod_00043,housewares,seller_0077,53.89,7.0
order_004964,prod_00311,electronics,seller_0094,53.38,7.0
order_004964,prod_00466,furniture_decor,seller_0307,144.97,9.22
order_004964,prod_00115,health_beauty,seller_0050,357.98,60.47
order_004965,prod_00737,housewares,seller_0116,66.3,13.66
order_004966,prod_00404,housewares,seller_0037,35.36,7.0
order_004966,prod_01025,computers_accessories,seller_0043,58.92,7.0
order_004966,prod_01167,bed_bath_table,seller_0261,137.94,11.93
order_004967,prod_00675,fashion_bags_accessories,seller_0386,56.42,7.0
order_004968,prod_00119,bed_bath_table,seller_0399,187.79,42.58
order_004969,prod_00504,auto,seller_0190,183.34,43.16
order_004970,prod_00545,garden_tools,seller_0042,340.25,17.44
order_004971,prod_01147,sports_leisure,seller_0006,117.72,24.59
order_004972,prod_00100,computers_accessories,seller_0107,94.63,18.43
order_004973,prod_00703,sports_leisure,seller_0090,274.31,52.32
order_004973,prod_00377,garden_tools,seller_0027,333.16,42.84
order_004974,prod_00371,bed_bath_table,seller_0370,209.71,41.65
order_004975,prod_01187,watches_gifts,seller_0359,52.21,7.0
order_004976,prod_00871,watches_gifts,seller_0264,58.31,7.65
order_004976,prod_00750,furniture_decor,seller_0374,89.76,11.57
order_004976,prod_00468,bed_bath_table,seller_0075,103.36,10.02
order_004977,prod_00150,computers_accessories,seller_0138,46.56,7.4
order_004978,prod_00006,baby,seller_0179,70.0,10.19
order_004978,prod_00639,perfumery,seller_0175,291.45,19.72
order_004978,prod_00739,bed_bath_table,seller_0050,180.58,27.5
order_004979,prod_00695,toys,seller_0349,36.81,7.0
order_004979,prod_00527,bed_bath_table,seller_0390,143.57,27.57
order_004980,prod_00323,auto,seller_0307,377.09,85.56
order_004980,prod_00932,perfumery,seller_0234,163.36,15.79
order_004981,prod_01085,health_beauty,seller_0064,215.55,17.52
order_004982,prod_00729,bed_bath_table,seller_0323,227.29,41.26
order_004982,prod_01036,bed_bath_table,seller_0163,219.3,20.17
order_004983,prod_00353,health_beauty,seller_0218,135.23,23.07
order_004984,prod_01174,baby,seller_0041,100.02,15.18
order_004985,prod_00502,electronics,seller_0197,122.01,8.27
order_004985,prod_00246,telephony,seller_0016,236.1,34.71
order_004986,prod_00119,bed_bath_table,seller_0029,155.73,22.3
order_004986,prod_00558,bed_bath_table,seller_0104,197.3,40.47
order_004987,prod_00320,perfumery,seller_0140,362.34,25.33
order_004988,prod_01085,health_beauty,seller_0339,181.7,18.0
order_004989,prod_00569,sports_leisure,seller_0237,391.11,72.96
order_004989,prod_00512,baby,seller_0394,60.14,8.78
order_004990,prod_00750,furniture_decor,seller_0188,108.27,17.42
order_004990,prod_00459,telephony,seller_0235,136.35,13.48
order_004991,prod_00547,auto,seller_0270,155.62,9.79
order_004991,prod_00581,telephony,seller_0261,229.93,38.73
order_004992,prod_00396,health_beauty,seller_0357,418.44,88.39
order_004993,prod_00979,bed_bath_table,seller_0105,81.72,7.0
order_004993,prod_01026,stationery,seller_0056,55.42,9.29
order_004994,prod_00389,bed_bath_table,seller_0321,134.8,25.29
order_004995,prod_01020,bed_bath_table,seller_0213,115.26,21.63
order_004995,prod_00841,baby,seller_0178,88.52,19.87
order_004996,prod_00946,computers_accessories,seller_0276,99.04,22.48
order_004997,prod_00683,furniture_decor,seller_0095,214.09,21.5
order_004998,prod_00258,computers_accessories,seller_0237,83.44,9.49
order_004999,prod_00817,computers_accessories,seller_0349,110.77,20.51
order_005000,prod_00741,garden_tools,seller_0336,110.26,20.23
order_005001,prod_00547,auto,seller_0023,172.5,38.73
order_005001,prod_00863,baby,seller_0257,131.59,14.91
order_005002,prod_01001,garden_tools,seller_0370,349.63,18.56
order_005002,prod_01076,watches_gifts,seller_0321,35.32,7.0
order_005003,prod_00610,construction_tools,seller_0329,210.02,28.86
order_005004,prod_00618,watches_gifts,seller_0330,56.72,7.0
order_005005,prod_00919,furniture_decor,seller_0030,181.22,26.67
order_005006,prod_00284,watches_gifts,seller_0184,20.27,7.0
order_005007,prod_00766,computers_accessories,seller_0384,46.93,7.0
order_005008,prod_00936,sports_leisure,seller_0230,390.18,32.54
order_005009,prod_00507,electronics,seller_0205,141.16,8.14
order_005010,prod_01055,electronics,seller_0256,76.02,12.7
order_005011,prod_00573,perfumery,seller_0211,328.33,22.82
order_005011,prod_00852,housewares,seller_0093,36.55,8.4
order_005012,prod_00210,health_beauty,seller_0108,438.54,85.08
order_005013,prod_00260,furniture_decor,seller_0004,272.42,31.61
order_005013,prod_00714,cool_stuff,seller_0299,446.44,52.09
order_005013,prod_00235,sports_leisure,seller_0132,379.46,89.59
order_005014,prod_00357,furniture_decor,seller_0203,179.55,35.62
order_005015,prod_00253,computers_accessories,seller_0389,87.17,7.0
order_005016,prod_00708,health_beauty,seller_0053,187.29,11.48
order_005017,prod_00820,health_beauty,seller_0034,285.15,22.3
order_005018,prod_00580,pet_shop,seller_0162,181.11,9.47
order_005019,prod_00228,bed_bath_table,seller_0369,95.48,8.75
order_005020,prod_00406,computers_accessories,seller_0346,109.38,16.94
order_005021,prod_00426,furniture_decor,seller_0394,210.62,41.69
order_005021,prod_00760,computers_accessories,seller_0019,98.02,19.41
order_005022,prod_01128,construction_tools,seller_0020,102.29,7.0
order_005022,prod_00404,housewares,seller_0060,32.7,7.46
order_005023,prod_01141,bed_bath_table,seller_0328,62.88,7.0
order_005024,prod_00682,sports_leisure,seller_0284,360.07,36.54
order_005024,prod_00161,bed_bath_table,seller_0298,68.6,13.67
order_005025,prod_00286,auto,seller_0108,272.53,15.39
order_005026,prod_00754,fashion_bags_accessories,seller_0187,86.95,21.27
order_005027,prod_00392,bed_bath_table,seller_0094,87.16,10.84
order_005028,prod_00487,telephony,seller_0129,220.68,37.65
order_005029,prod_00516,electronics,seller_0027,84.34,13.12
order_005030,prod_00119,bed_bath_table,seller_0009,117.79,14.16
order_005031,prod_00684,health_beauty,seller_0086,466.23,112.06
order_005032,prod_01185,watches_gifts,seller_0357,78.43,16.01
order_005033,prod_01020,bed_bath_table,seller_0355,115.62,12.18
order_005033,prod_01198,bed_bath_table,seller_0060,86.46,12.79
order_005034,prod_00441,watches_gifts,seller_0118,51.33,7.84
order_005034,prod_00655,bed_bath_table,seller_0037,155.72,23.9
order_005035,prod_01073,sports_leisure,seller_0218,189.3,31.31
order_005036,prod_01164,computers_accessories,seller_0157,118.1,20.64
order_005037,prod_01095,housewares,seller_0214,89.8,15.32
order_005038,prod_00637,sports_leisure,seller_0065,341.06,63.28
order_005039,prod_00813,garden_tools,seller_0204,144.16,23.52
order_005040,prod_00833,cool_stuff,seller_0137,464.21,78.47
order_005040,prod_00007,bed_bath_table,seller_0087,193.61,38.83
order_005041,prod_00530,cool_stuff,seller_0002,414.06,51.14
order_005042,prod_00166,sports_leisure,seller_0292,135.21,20.44
order_005043,prod_00895,cool_stuff,seller_0201,499.58,28.26
order_005044,prod_00218,furniture_decor,seller_0032,59.53,7.0
order_005044,prod_00318,auto,seller_0077,405.9,25.57
order_005045,prod_00734,fashion_bags_accessories,seller_0308,157.9,15.74
order_005045,prod_00587,housewares,seller_0212,35.68,7.0
order_005046,prod_00388,health_beauty,seller_0357,367.87,48.52
order_005046,prod_00227,sports_leisure,seller_0370,467.26,106.46
order_005046,prod_00601,sports_leisure,seller_0100,244.63,20.89
order_005047,prod_01049,watches_gifts,seller_0131,23.67,7.0
order_005048,prod_00942,pet_shop,seller_0382,217.65,50.59
order_005049,prod_00889,health_beauty,seller_0318,316.72,38.3
order_005050,prod_00102,computers_accessories,seller_0299,133.46,11.29
order_005051,prod_01131,cool_stuff,seller_0136,399.4,83.02
order_005051,prod_00129,health_beauty,seller_0065,147.32,9.52
order_005052,prod_00210,health_beauty,seller_0100,448.36,31.67
order_005052,prod_00820,health_beauty,seller_0117,485.16,116.76
order_005053,prod_00649,computers_accessories,seller_0301,123.42,28.81
order_005053,prod_00265,toys,seller_0058,22.79,7.0
order_005054,prod_01011,toys,seller_0348,36.89,7.0
order_005055,prod_00383,watches_gifts,seller_0189,53.55,12.44
order_005056,prod_00882,health_beauty,seller_0242,547.43,69.59
order_005057,prod_01100,furniture_decor,seller_0168,359.6,76.8
order_005058,prod_00550,fashion_bags_accessories,seller_0093,54.41,7.0
order_005059,prod_00709,sports_leisure,seller_0038,198.63,29.81
order_005059,prod_00519,bed_bath_table,seller_0160,117.99,28.84
order_005060,prod_00909,perfumery,seller_0064,296.19,32.82
order_005060,prod_00607,perfumery,seller_0238,188.37,46.17
order_005061,prod_00583,furniture_decor,seller_0170,108.13,18.55
order_005062,prod_00708,health_beauty,seller_0122,154.93,15.61
order_005063,prod_00218,furniture_decor,seller_0216,105.7,11.73
order_005064,prod_00767,bed_bath_table,seller_0004,146.84,32.19
order_005064,prod_01172,stationery,seller_0379,83.33,7.0
order_005065,prod_00818,furniture_decor,seller_0078,253.4,24.23
order_005066,prod_00026,health_beauty,seller_0058,534.89,104.33
order_005067,prod_00713,housewares,seller_0351,77.08,8.4
order_005068,prod_00469,cool_stuff,seller_0077,395.81,26.83
order_005069,prod_00415,bed_bath_table,seller_0075,88.64,8.93
order_005070,prod_00377,garden_tools,seller_0241,304.87,54.43
order_005071,prod_00821,watches_gifts,seller_0167,28.88,7.0
order_005071,prod_00653,sports_leisure,seller_0207,240.77,16.52
order_005072,prod_00401,baby,seller_0220,83.89,9.91
order_005073,prod_00126,toys,seller_0293,36.63,7.0
order_005074,prod_00233,toys,seller_0291,21.11,7.0
order_005075,prod_00709,sports_leisure,seller_0206,266.71,18.91
order_005076,prod_00308,toys,seller_0183,52.62,10.5
order_005077,prod_01007,bed_bath_table,seller_0298,213.62,42.32
order_005078,prod_00791,sports_leisure,seller_0299,270.49,38.39
order_005079,prod_00816,sports_leisure,seller_0337,413.26,32.41
order_005079,prod_00132,sports_leisure,seller_0200,294.03,23.35
order_005079,prod_01071,telephony,seller_0069,72.46,9.01
order_005080,prod_00305,toys,seller_0364,46.91,7.0
order_005081,prod_01137,watches_gifts,seller_0069,49.13,8.68
order_005082,prod_00309,garden_tools,seller_0365,111.82,10.07
order_005083,prod_01090,watches_gifts,seller_0366,68.17,9.32
order_005083,prod_00296,telephony,seller_0273,353.1,20.88
order_005084,prod_00733,computers_accessories,seller_0009,84.98,9.74
order_005085,prod_01094,computers_accessories,seller_0379,44.59,7.58
order_005085,prod_00502,electronics,seller_0366,121.69,14.02
order_005085,prod_00288,office_furniture,seller_0091,228.38,54.34
order_005086,prod_00032,auto,seller_0021,324.67,76.13
order_005087,prod_00263,fashion_bags_accessories,seller_0120,74.47,15.36
order_005087,prod_01096,fashion_bags_accessories,seller_0207,82.78,10.35
order_005087,prod_00940,housewares,seller_0320,136.7,21.59
order_005088,prod_00860,toys,seller_0335,24.83,7.0
order_005089,prod_00487,telephony,seller_0251,192.49,41.23
order_005090,prod_00977,watches_gifts,seller_0218,68.23,7.0
order_005090,prod_00340,perfumery,seller_0395,442.55,51.53
order_005091,prod_00992,furniture_decor,seller_0377,301.4,50.87
order_005091,prod_01195,bed_bath_table,seller_0005,196.24,23.91
order_005092,prod_00843,baby,seller_0059,95.74,7.65
order_005092,prod_00240,fashion_bags_accessories,seller_0286,69.81,8.61
order_005093,prod_00175,watches_gifts,seller_0387,35.69,7.0
order_005093,prod_01138,computers_accessories,seller_0142,87.76,10.7
order_005094,prod_00079,computers_accessories,seller_0251,62.4,14.48
order_005095,prod_01021,telephony,seller_0127,271.11,54.4
order_005096,prod_00979,bed_bath_table,seller_0337,64.14,8.27
order_005097,prod_00754,fashion_bags_accessories,seller_0307,135.32,7.31
order_005097,prod_00281,health_beauty,seller_0328,195.96,12.84
order_005098,prod_00083,bed_bath_table,seller_0022,266.33,22.07
order_005098,prod_01147,sports_leisure,seller_0351,121.75,13.54
order_005099,prod_01000,housewares,seller_0277,51.1,7.0
order_005100,prod_00854,construction_tools,seller_0342,209.45,22.26
order_005101,prod_00060,sports_leisure,seller_0284,455.23,51.43
order_005102,prod_01023,toys,seller_0367,53.92,7.0
order_005103,prod_00321,construction_tools,seller_0321,135.92,24.21
order_005104,prod_00499,sports_leisure,seller_0007,228.21,49.07
order_005104,prod_00888,telephony,seller_0050,142.08,31.37
order_005105,prod_00926,computers_accessories,seller_0047,73.96,17.52
order_005106,prod_01198,bed_bath_table,seller_0055,94.91,10.51
order_005107,prod_00591,bed_bath_table,seller_0211,191.95,14.18
order_005108,prod_00252,health_beauty,seller_0243,241.41,15.45
order_005109,prod_01027,baby,seller_0356,50.44,11.34
order_005110,prod_00262,garden_tools,seller_0294,292.66,64.77
order_005111,prod_00380,bed_bath_table,seller_0306,84.17,7.02
order_005111,prod_00749,computers_accessories,seller_0241,128.14,15.84
order_005112,prod_01030,computers_accessories,seller_0345,72.88,8.87
order_005113,prod_01098,health_beauty,seller_0310,381.9,34.35
order_005113,prod_00183,cool_stuff,seller_0024,496.65,47.7
order_005113,prod_00954,auto,seller_0331,118.71,21.42
order_005114,prod_00963,sports_leisure,seller_0358,208.39,45.98
order_005115,prod_01123,stationery,seller_0313,184.59,37.54
order_005115,prod_00378,cool_stuff,seller_0073,526.25,60.3
order_005116,prod_00668,health_beauty,seller_0223,514.4,68.85
order_005117,prod_00679,sports_leisure,seller_0202,221.8,24.49
order_005118,prod_00860,toys,seller_0104,24.48,7.0
order_005118,prod_00540,sports_leisure,seller_0035,196.14,23.62
order_005118,prod_00230,furniture_decor,seller_0079,136.29,32.88
order_005119,prod_00547,auto,seller_0014,189.38,43.07
order_005119,prod_00332,bed_bath_table,seller_0154,159.54,32.21
order_005120,prod_00287,telephony,seller_0179,462.7,39.99
order_005121,prod_00015,computers_accessories,seller_0178,64.59,13.63
order_005122,prod_00480,furniture_decor,seller_0380,185.18,23.97
order_005123,prod_00547,auto,seller_0198,136.22,21.55
order_005124,prod_00079,computers_accessories,seller_0251,40.12,7.0
order_005125,prod_00187,computers_accessories,seller_0388,65.55,7.0
order_005125,prod_00697,furniture_decor,seller_0012,171.01,39.2
order_005126,prod_00259,telephony,seller_0290,255.95,52.58
order_005127,prod_01178,auto,seller_0369,242.73,17.92
order_005128,prod_00031,stationery,seller_0261,168.63,16.07
order_005128,prod_00686,toys,seller_0061,28.47,7.0
order_005129,prod_01171,bed_bath_table,seller_0214,74.01,7.0
order_005130,prod_00498,bed_bath_table,seller_0054,135.56,19.85
order_005131,prod_00306,housewares,seller_0331,42.92,7.0
order_005132,prod_00997,watches_gifts,seller_0018,72.07,7.0
order_005132,prod_00559,pet_shop,seller_0183,235.74,27.07
order_005133,prod_00959,furniture_decor,seller_0148,194.7,25.45
order_005133,prod_00493,furniture_decor,seller_0383,94.11,20.64
order_005134,prod_00851,electronics,seller_0337,82.04,11.45
order_005134,prod_00764,bed_bath_table,seller_0020,92.47,7.0
order_005134,prod_01154,bed_bath_table,seller_0029,202.17,26.45
order_005135,prod_00624,telephony,seller_0224,179.23,14.92
order_005136,prod_00772,furniture_decor,seller_0333,179.7,43.66
order_005137,prod_01110,watches_gifts,seller_0102,40.39,7.0
order_005138,prod_00464,baby,seller_0383,121.3,28.71
order_005138,prod_00716,toys,seller_0335,31.32,7.49
order_005139,prod_01194,pet_shop,seller_0255,262.81,38.93
order_005140,prod_00771,bed_bath_table,seller_0242,132.96,25.15
order_005141,prod_00331,pet_shop,seller_0080,142.1,12.63
order_005141,prod_00839,telephony,seller_0307,427.41,106.72
order_005142,prod_00254,cool_stuff,seller_0096,436.15,38.15
order_005142,prod_00044,furniture_decor,seller_0227,229.21,51.3
order_005143,prod_00206,cool_stuff,seller_0132,401.43,65.2
order_005144,prod_00735,bed_bath_table,seller_0180,99.41,7.0
order_005145,prod_00154,computers_accessories,seller_0340,124.64,12.07
order_005145,prod_00032,auto,seller_0056,279.95,49.86
order_005145,prod_00811,watches_gifts,seller_0015,23.51,7.0
order_005146,prod_00040,perfumery,seller_0201,159.36,9.95
order_005147,prod_00884,pet_shop,seller_0237,141.87,32.45
order_005148,prod_00703,sports_leisure,seller_0169,300.49,15.96
order_005149,prod_01052,sports_leisure,seller_0105,207.51,34.31
order_005150,prod_00950,watches_gifts,seller_0072,42.06,7.0
order_005151,prod_00572,furniture_decor,seller_0065,228.76,44.98
order_005152,prod_00427,sports_leisure,seller_0317,235.87,41.91
order_005152,prod_00567,computers_accessories,seller_0107,76.85,16.12
order_005153,prod_00097,fashion_bags_accessories,seller_0356,128.44,20.66
order_005154,prod_00618,watches_gifts,seller_0190,79.17,7.0
order_005155,prod_00678,health_beauty,seller_0369,292.7,70.15
order_005156,prod_00836,toys,seller_0214,57.9,8.23
order_005157,prod_00715,watches_gifts,seller_0369,46.25,10.32
order_005157,prod_00500,health_beauty,seller_0157,142.56,25.87
order_005158,prod_00948,cool_stuff,seller_0205,460.83,27.95
